model,population_size,sample_size,nominal_defect_rate,acceptable_defectives,first_unacceptable_defectives,accept_confidence,reject_confidence,accept_alpha,reject_alpha,accept_cutoff,reject_cutoff,accept_tail_at_cutoff,accept_tail_after_cutoff,reject_tail_at_cutoff,reject_tail_before_cutoff,inconclusive_low,inconclusive_high,accept_constraint_ok,reject_constraint_ok,accept_boundary_maximal_ok,reject_boundary_minimal_ok,disjoint_regions_ok,has_accept_region,has_reject_region,has_both_regions
binomial,,40,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,1,8,0.08047369601447751,0.22280812433940353,0.041901942673364216,0.09951642396555192,2,7,True,True,True,True,True,True,True,True
binomial,,41,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,1,8,0.07390441470717427,0.20857468150691136,0.04766339080258253,0.11019204844028005,2,7,True,True,True,True,True,True,True,True
binomial,,42,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,1,9,0.06784425270118533,0.19510765482693918,0.021088711306561092,0.05391625656635202,2,8,True,True,True,True,True,True,True,True
binomial,,43,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,1,9,0.06225707894932233,0.18238131461436197,0.024371465832539987,0.06066935159122361,2,8,True,True,True,True,True,True,True,True
binomial,,44,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,1,9,0.05710889742082035,0.1703688910478566,0.02800125440840828,0.06792892874296028,2,8,True,True,True,True,True,True,True,True
binomial,,45,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,1,9,0.052367781408525944,0.15904289168515257,0.031994021841863604,0.0756986383431969,2,8,True,True,True,True,True,True,True,True
binomial,,46,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,1,9,0.048003799624482084,0.14837538065748984,0.036364483491996905,0.08397951304871279,2,8,True,True,True,True,True,True,True,True
binomial,,47,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,1,9,0.04398893638316158,0.1383382225541891,0.0411259864476686,0.09276998004379869,2,8,True,True,True,True,True,True,True,True
binomial,,48,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,1,9,0.04029700779386139,0.1289032939370865,0.04629038580728165,0.10206589889110332,2,8,True,True,True,True,True,True,True,True
binomial,,49,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,1,10,0.03690357555858861,0.12004266532276575,0.021501268881139086,0.05186793711566434,2,9,True,True,True,True,True,True,True,True
binomial,,50,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,1,10,0.033785859692431405,0.11172875634634707,0.024537935704591965,0.05786720571809502,2,9,True,True,True,True,True,True,True,True
binomial,,51,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,1,10,0.030922651243920338,0.10393446668095424,0.02787086270594229,0.06429499350641314,2,9,True,True,True,True,True,True,True,True
binomial,,52,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,2,10,0.09663328513725146,0.2231870985614438,0.031513275785989045,0.07115628326185008,3,9,True,True,True,True,True,True,True,True
binomial,,53,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,2,10,0.08979937921234746,0.21053171721902603,0.03547757653357498,0.07845420054717892,3,9,True,True,True,True,True,True,True,True
binomial,,54,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,2,10,0.0834076672002262,0.19845848341836153,0.03977523893493558,0.08618999286962788,3,9,True,True,True,True,True,True,True,True
binomial,,55,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,2,10,0.0774338748196709,0.18695340179654385,0.04441671432840451,0.09436302562769244,3,9,True,True,True,True,True,True,True,True
binomial,,56,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,2,10,0.07185457816235925,0.176001449098859,0.049411345458333394,0.1029707941707625,3,9,True,True,True,True,True,True,True,True
binomial,,57,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,2,11,0.0666472346155319,0.16558676200520994,0.024238404563491477,0.054767290329576404,3,10,True,True,True,True,True,True,True,True
binomial,,58,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,2,11,0.0617902032709472,0.15569280926623766,0.02729129314010062,0.06049145641071778,3,10,True,True,True,True,True,True,True,True
binomial,,59,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,2,11,0.05726275619617459,0.14630254866670772,0.030611309467162427,0.0665894455828714,3,10,True,True,True,True,True,True,True,True
binomial,,60,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,2,11,0.05304508181599295,0.1373985694196555,0.03420912307873311,0.0730655100836986,3,10,True,True,True,True,True,True,True,True
binomial,,61,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,2,11,0.049118281530994165,0.128963220659292,0.03809476177922888,0.07992251955516477,3,10,True,True,True,True,True,True,True,True
binomial,,62,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,2,11,0.045464360587833735,0.12097872674646074,0.0422775375568241,0.08716193917022991,3,10,True,True,True,True,True,True,True,True
binomial,,63,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,2,11,0.04206621411069707,0.11342729013059644,0.04676597771816342,0.09478381868948724,3,10,True,True,True,True,True,True,True,True
binomial,,64,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,2,12,0.03890760910653766,0.10629118252860924,0.023630108886526297,0.05156776181529663,3,11,True,True,True,True,True,True,True,True
binomial,,65,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,3,12,0.09955282518640242,0.20905113199726852,0.026423874179403378,0.056689664852238114,4,11,True,True,True,True,True,True,True,True
binomial,,66,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,3,12,0.09319485898447988,0.1981013013161816,0.029450453246687394,0.062137507173348476,4,11,True,True,True,True,True,True,True,True
binomial,,67,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,3,12,0.0872002051369525,0.18761065708300934,0.03271915863935312,0.06791611134966805,4,11,True,True,True,True,True,True,True,True
binomial,,68,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,3,12,0.08155211721498831,0.17756961188840145,0.036238853910384165,0.07402926629409046,4,11,True,True,True,True,True,True,True,True
binomial,,69,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,3,12,0.07623422520230769,0.16796786242106276,0.04001789514875445,0.08047969875268882,4,11,True,True,True,True,True,True,True,True
binomial,,70,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,3,12,0.07123057226310366,0.15879449869918855,0.04406407550914859,0.08726905223877314,4,11,True,True,True,True,True,True,True,True
binomial,,71,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,3,12,0.06652564487250558,0.15003810605558088,0.04838457318211131,0.09439787339916057,4,11,True,True,True,True,True,True,True,True
binomial,,72,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,3,13,0.06210439692752081,0.1416868599372698,0.02537792307358573,0.0529859032038152,4,12,True,True,True,True,True,True,True,True
binomial,,73,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,3,13,0.057952268422665015,0.13372861363629746,0.028138721086608066,0.057873873456380995,4,12,True,True,True,True,True,True,True,True
binomial,,74,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,3,13,0.05405519924024857,0.1261509791149351,0.031112236323585552,0.06305354515950322,4,12,True,True,True,True,True,True,True,True
binomial,,75,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,3,13,0.050399638570545524,0.1189414011274643,0.03430636720717757,0.06852919810280339,4,12,True,True,True,True,True,True,True,True
binomial,,76,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,3,13,0.04697255044269842,0.11208722487177115,0.03772865029674019,0.07430430081643885,4,12,True,True,True,True,True,True,True,True
binomial,,77,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,3,13,0.04376141581332087,0.10557575742886216,0.04138621534870938,0.0803814858258658,4,12,True,True,True,True,True,True,True,True
binomial,,78,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,4,13,0.09939432326731101,0.19582469618755713,0.045285742396425244,0.08676253008576482,5,12,True,True,True,True,True,True,True,True
binomial,,79,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,4,13,0.09353031410324228,0.18618165889553376,0.049433421165358565,0.0934483406386738,5,12,True,True,True,True,True,True,True,True
binomial,,80,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,4,14,0.08797123341570343,0.17691652441630917,0.02674880882142098,0.05383491311269173,5,13,True,True,True,True,True,True,True,True
binomial,,81,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,4,14,0.08270473592224659,0.16802199531624526,0.0294574192505487,0.05849531635104155,5,13,True,True,True,True,True,True,True,True
binomial,,82,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,4,14,0.07771866232129825,0.15949026937684407,0.0323612089605972,0.0634191336854727,5,13,True,True,True,True,True,True,True,True
binomial,,83,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,4,14,0.073001069606558,0.15131310867129139,0.03546700143308537,0.06861024396091797,5,13,True,True,True,True,True,True,True,True
binomial,,84,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,4,14,0.06854025725476962,0.14348190476482153,0.03878132568586917,0.07407187688451836,5,13,True,True,True,True,True,True,True,True
binomial,,85,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,4,14,0.06432478958232922,0.13598774001381594,0.04231038080573367,0.07980659145429803,5,13,True,True,True,True,True,True,True,True
binomial,,86,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,4,14,0.06034351455835769,0.12882144497066775,0.04606000187058998,0.08581625809249033,5,13,True,True,True,True,True,True,True,True
binomial,,87,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,4,15,0.056585579352801604,0.12197365192943614,0.025329953983454633,0.05003562749277882,5,14,True,True,True,True,True,True,True,True
binomial,,88,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,4,15,0.05304044288780328,0.11543484467176937,0.027800521334386527,0.054242269198420734,5,14,True,True,True,True,True,True,True,True
binomial,,89,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,4,15,0.04969788564937779,0.10919540449337112,0.03044469612078964,0.05868448283957943,5,14,True,True,True,True,True,True,True,True
binomial,,90,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,4,15,0.046548017004694985,0.10324565260897507,0.033268674792669574,0.06336634221664182,5,14,True,True,True,True,True,True,True,True
binomial,,91,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,5,15,0.09757588904854557,0.18356730304837032,0.03627844153506661,0.06829141506783695,6,14,True,True,True,True,True,True,True,True
binomial,,92,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,5,15,0.09217642816948887,0.1749681616483857,0.03947973888834349,0.07346274156159138,6,14,True,True,True,True,True,True,True,True
binomial,,93,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,5,15,0.08703763091907103,0.16668898830049833,0.0428780391556679,0.07888281540568032,6,14,True,True,True,True,True,True,True,True
binomial,,94,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,5,15,0.08214993398884815,0.15872385256234978,0.04647851678066957,0.08455356766505767,6,14,True,True,True,True,True,True,True,True
binomial,,95,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,5,16,0.07750387600798181,0.15106646070500127,0.026171822975662874,0.050286021869108966,6,15,True,True,True,True,True,True,True,True
binomial,,96,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,5,16,0.07309012092616107,0.14371020223529737,0.028583242865007977,0.05430505501801766,6,15,True,True,True,True,True,True,True,True
binomial,,97,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,5,16,0.06889947873859001,0.13664819410438406,0.03115542408030931,0.058539743604185235,6,15,True,True,True,True,True,True,True,True
binomial,,98,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,5,16,0.06492292370624914,0.12987332256781076,0.033893856032697595,0.06299381967132084,6,15,True,True,True,True,True,True,True,True
